Case_ID,PUBLISH DATE,PUBLISH TIME,AUTHOR,COMMENT,SOURCE,URL,SENTIMENT,COMMENT TYPE,AREAS AFFECTED,WEIBO TYPE
Weibo_P_1251,12/04/2014,2147,水女士的凉水瓶,感谢沈阳航空航天大学老师们的爱心奉献！[爱心]感谢老师们对中宏保险衣暖童心公益活动的支持！[爱心]我们会迅速将这些爱心冬装送到小朋友的手中。@中宏保险,Reader,http://weibo.com/2259794387/BzjKGsrA0,Neutral,G,Charity Events,Sina
Weibo_P_1252,12/05/2014,1730,和讯保险,【保险一周人事变动（12.1-12.5）】姓名现任职务万峰新华人寿保险股份有限公司董事徐兴建信达财产保险股份有限公司董事长tangtonytao民生通惠资产管理有限公司首席风险管理执行官付洁中宏人寿保险有限公司监事注：以上资料来自保监会网站和... http://163.fm/BfRmsgJ ,Reader,http://t.163.com/3007791338/status/-8702780287154145116,Neutral,G,Corporate News,Netease
Weibo_P_1253,12/05/2014,1833,随手公益-上海小管家,"







c

 

@随手公益-上海 收到爱心有顺丰：909103405560、韵达：1600663643680、1600663643681、1600663643689、增益速速：500027487270、申通：868390194774、868551126605、968094829328、中通：76213936007、天天：530021228595、中宏保险、@沙非Justin.谢谢你们的信任与支持",Reader,http://weibo.com/3186018421/BzrUf5l3W,Neutral,G,Charity Events,Sina
Weibo_P_1254,12/05/2014,2056,百度新闻1 ,"
【付洁任中宏人寿保险有限公司监事】 中国经济网北京12月5日讯 日前，中国保监会发布关于付洁任职资格的批复，批复称，经审核，付洁符合《保险公司董事、监事和高级管理人员任职资格管理规定》的有关要求，核准其担任中宏人寿保险有限公司监事的任职资格。 批复全文如下： 关于付洁... http://163.fm/A2zzXbl 
",Reader,http://t.163.com/8714571512/status/-203344627448377459,Neutral,G,Corporate News,Netease
Weibo_P_1255,12/05/2014,2344,百度最新新闻i ,【付洁任中宏人寿保险有限公司监事】中国经济网北京12月5日讯 日前，中国保监会发布关于付洁任职资格的批复，批复称，经审核，付洁符合《保险公司董事、监事和高级管理人员任职资格管理规定》的有关要求，核准其担任中宏人寿保险有限公司监事的任... http://163.fm/A2zzXbl ,Reader,http://t.163.com/3474021139/status/-3025353861332905175,Neutral,G,Corporate News,Netease
Weibo_P_1256,12/06/2014,800,刘珍兰 ,中宏人寿获2014上海保险行业年度大奖 日前，“2014上海保险行业年度大奖”评选揭晓。中宏为爱启航/陪伴成长少儿理财计划和中宏长保安康长期疾病保险，分别摘取“最具竞争力少儿险产品年度大奖”、“最受消费者信赖重疾险产品年度大奖”。 作为全国最具影响力的保险行业年... http://url.cn/YwnVPg,Reader,http://t.qq.com/p/t/462818121341570,Neutral,G,Corporate Brands,Tencent
Weibo_P_1257,12/06/2014,755,刘珍兰 ,中宏人寿获2014上海保险行业年度大奖 2014-12-03 万士家 Guy_Mills 日前，“2014上海保险行业年度大奖”评选揭晓。中宏为爱启航/陪伴成长少儿理财计划和中宏长保安康长期疾病保险，分别摘取“最具竞争力少儿险产品年度大奖”、“最受消费者信赖重疾险产品年度大奖”。 作... http://url.cn/aExEVM,Reader,http://t.qq.com/p/t/453916030761303,Neutral,G,Corporate Brands,Tencent
Weibo_P_1258,12/08/2014,1035,郭爱的围脖 ,"中宏保险，我所在的公司，专业，合规[哈哈]感谢@老潍坊小孩儿张健 老弟的支持和信任哟[鲜花] //@老潍坊小孩儿张健:我刚给孩子投了中宏的。。。[哈哈][哈哈][哈哈] 
潍坊那些事：#潍坊网友来信#这家公司有创意，用自己优秀员工做车体广告。一举多得。 Comments(8) Repost(5) ",Reader,http://weibo.com/1892744655/BzR3RzWAX?type=comment,Positive,G,Corporate Brands,Sina
Weibo_P_1259,12/09/2014,1751,随手公益-上海小管家,//@随手公益-上海 灵捷：2141039340、三个，运达：1201421354981、1201421354983、1900964097255、1900962367200、申通：968096652895、968057478012、圆通：100150539778、怕：25035077833、39539811531、36111872131、3405455631、24810127831、36111868131、@中宏保险、@summer-429.谢谢你们的信任 ,Reader,http://weibo.com/3186018421/BA3ligGzZ#!/3186018421/BA3ligGzZ?type=comment,Neutral,G,Charity Events,Sina
Weibo_P_1260,12/10/2014,1954,随手公益福建 ,#衣暖童心#【云南马关第一批衣物发放】近期随手福建与@中宏保险 共同募集的第一批物资，共284袋近4000件衣物，抵达云南文山州马关县。昨日由@随手公益-文山 志愿者与马关县团委、青年志愿者共同进入马白镇进行发放。感谢全体为此默默付出的志愿者，并祝马关的孩子们这个冬天不寒冷！@随手公益基金 ,Reader,http://weibo.com/2175319180/BAdzLCqGS,Neutral,G,Charity Events,Sina
Weibo_P_1261,12/10/2014,2152,王淑鹏 ,热烈祝贺徐金伟总赴任中宏人寿胶州支公司负责人，祝事业进步，工作顺利！,Reader,http://t.qq.com/p/t/461728047428529,Neutral,G,Corporate News,Tencent
Weibo_P_1262,12/10/2014,2303,日奈森亚梦,祈愿平安|中宏人寿保险代理,Reader,http://t.qq.com/p/t/431417053990853,Neutral,G,Ads/Marketing,Tencent
Weibo_P_1263,12/11/2014,1607,微风 ,入了个“中宏保险”报销药费方面被姓赵的业务员坑了个有来有往。艹,Reader,http://t.qq.com/p/t/457116047305155,Negative,G,Customer Service,Tencent
Weibo_P_1264,12/11/2014,2103,戴普军,"









 

#衣暖童心#【云南马关第一批衣物发放】近期@随手公益福建 @中宏保险 共同募集的第一批物资，共284袋近4000件衣物，抵达云南文山州马关县。12月9日由@随手公益-文山 志愿者与马关县团委、青年志愿者到马白镇文华小学进行发放。由于当天下小雨，未全部发放，剩余衣物将由学校组织发放。感谢大家的爱心！ ",Reader,http://weibo.com/2173650690/BAnrXBB3Q#!/2173650690/BAnrXBB3Q?type=comment#_rnd1418305821457,Neutral,G,Charity Events,Sina
Weibo_P_1265,12/11/2014,2204,王怀发 ,#我的Q等级#QQ等级居然还可以PK！昨天我的QQ等级加速了5.7天，大比分战胜了好友（中宏保险）💯田强✅，好开心！你不服，也来和我比试一下吧，互动更多升级更快：http://url.cn/2oiIih,Reader,http://t.qq.com/p/t/431217124108867,Neutral,G,General Mentioned,Tencent
Weibo_P_1266,12/11/2014,2247,随手公益福建,#衣暖童心#【小金星幼儿园衣物募集】今天在香江红海小金星幼儿园，开展了一次别开生面的捐赠活动。因为今天来的捐赠者都是幼儿园的小朋友哦。小朋友们在爸爸妈妈的带领下，送来了冬天的衣物。他们希望马关的小朋友们，今年的冬天暖暖的。感谢这些小小的志愿者们。@随手公益基金 @戴普军 @中宏保险 ,Reader,http://weibo.com/2175319180/BAo8ezYsz#!/2175319180/BAo8ezYsz?type=comment#_rnd1418351231401,Neutral,G,Charity Events,Sina
Weibo_P_1267,12/12/2014,1548,浪子世斌,"祝福、感恩！ //@天使妈妈麦迪妈:佳轩术后精神状况良好，大大的眼睛很是惹人喜爱。在此感谢广大爱人人士对孩子的关注和关心，感谢中宏保险给予孩子28407元的资助，帮孩子度过了难关 有爱就有希望！@浪子世斌 @中宏保险








",Reader,http://weibo.com/2620589492/BAuOLCVpl#!/2620589492/BAuOLCVpl?type=comment,Neutral,G,Charity Events,Sina
Weibo_P_1268,12/12/2014,1937,苏打五月 ,一下午的劳顿，终于把17袋衣服运到快递公司寄出。感谢家和园的老师、小朋友、家长们的爱心，参加@中宏保险 衣暖童心活动，捐出冬衣给山区小朋友。感谢@圆通速递 免费为我们寄出爱心！感谢@随手公益基金 此次的合作！顺便想问问随手公益金华是否招志愿者？有什么要求？想加入！,Reader,http://weibo.com/1434227950/BAwjP8SQK#!/1434227950/BAwjP8SQK?type=comment,Neutral,G,Charity Events,Sina
Weibo_P_1269,12/12/2014,2052,随手公益-文山,#爱心落地##WE公益•衣暖童心# 文山丘北县腻脚乡架木革小学436名学生收到了冬衣捐赠，成堆的过冬衣物，汇集满满的爱心，所有衣物143袋全部发放完毕！看着同学们领到衣物时的画面，就能真切的感受到他们内心的喜悦，感谢@随手公益-上海 和爱心企业@中宏保险 温暖了山区孩子的冬天！ ,Reader,http://cmm.prnasia.com/mw/weibo/show.htm?url=http://api.weibo.com/2/statuses/go?uid=3817026127&id=3787059209022586,Neutral,G,Charity Events,Sina
Weibo_P_1270,12/12/2014,2141,随手公益福建 ,#衣暖童心#【小金星幼儿园衣物募集结束】今天小金星幼儿园的衣物募集活动结束啦，@吴武萍律师 代表我们随手公益福建出席了捐赠仪式。此次小金星的小朋友们共募集了近100包的衣物，还为马关的小朋友们制作了小玩具。你们好带历害啊！[亲亲]@随手公益基金 @戴普军 @中宏保险 ,Reader,http://weibo.com/2175319180/BAx7U8d6Z#!/2175319180/BAx7U8d6Z?type=comment#_rnd1418392787111,Neutral,G,Charity Events,Sina
Weibo_P_1271,12/12/2014,2200,随手公益-广东,慈善光荣，奉献可敬。衣暖童心活动进行时…、收到中宏保险公司花都分公司捐赠的爱心衣服五十一包，并己入仓备用。 感谢大家衣起行动、为爱奉献，激发真正正能量。关注社会贫困人群。随手公益.有您会更好。 ,Reader,http://weibo.com/1816103683/BAxfUzK6l?type=comment#_rnd1418399473034,Neutral,G,Charity Events,Sina
Weibo_P_1272,12/13/2014,245,微问助手, @中宏保险王春妹 您好！来自【微问】的网友向您请教方面的问题：“灵活就业者退休金 74年下乡，96...”『分享知识和经验来帮助TA，请点击 http://t.cn/RzHOxlh 』回答还能攒积分换礼品，iPad在向你招手！不愿收到求助信息请点击http://t.cn/RzCf1eb ,Reader,http://weibo.com/2711987451/BAz7zzBDp?type=comment#_rnd1418418076016,Neutral,G,Products/Service,Sina
Weibo_P_1273,12/13/2014,1121,化身孤岛的金,大清早的，六点多起床赶面试，车都到市区了才想起没有带鞋子，下车以后也是真找不到鞋店买高跟鞋，问了几个同学也都是另外时间面试，前后的一起面试的人也找不到能借的，还好最后联系到了yp姐，还好中宏保险公司就在附近，飞过去拿了yp姐放在公司的鞋子，赶上了面试…… http://t.cn/8kRRCPm,Reader,http://weibo.com/2882620042/BACuSpGfH#!/2882620042/BACuSpGfH?type=comment,Neutral,G,General Mentioned,Sina
Weibo_P_1274,12/13/2014,1214,罗源石头 ,#随手公益#罗源站，活动火热进行中。@随手公益福建 @中宏保险 @一品飞云 @罗源三秒先生 @共青团罗源县委,Reader,http://weibo.com/2729464467/BACQl2lCX#!/2729464467/BACQl2lCX?type=comment#_rnd1418449097879,Neutral,G,Charity Events,Sina
Weibo_P_1275,12/13/2014,2336,Michelle,【宏利金融在华投资----中宏保险】别错过 (分享自 @Qzone) http://url.cn/1lqBc2,Reader,http://t.qq.com/p/t/473023048532420,Neutral,G,Products/Service,Tencent
Weibo_P_1276,12/14/2014,116,小果,中宏保险 - http://url.cn/SaArK6,Reader,http://t.qq.com/p/t/471623045570342,Neutral,G,Corporate Brands,Tencent
Weibo_P_1277,12/15/2014,910,高翔,从事保险事业只为对生命的尊重，和对家人的爱与责任--- 中宏人寿保险,Reader,http://t.qq.com/p/t/449727056698896,Neutral,G,Corporate Brands,Tencent
Weibo_P_1278,12/16/2014,456,Super猪小希,"【#衣暖童心#公益态度有奖调查】@中宏保险 和@随手公益基金 共同发起，点击链接：|开始答题-微调研-新浪微博 送人玫瑰，手有余香。填写问卷@似语月落 @美丽心情tina90 @smile点儿





@新浪公益

 【#衣暖童心#公益态度有奖调查】本活动由@中宏保险 和@随手公益基金 共同发起，点击链接：|开始答题-微调研-新浪微博 说出你的看法，给出你的态度，就能让我们将爱心传递给那些需要帮助的人，送人玫瑰，手有余香。填写问卷，转发微博并@ 三位好友和 @中宏保险，就有机会赢取iPad Air等大奖！ ",Reader,http://weibo.com/1974046022/BB2g1BUvV,Neutral,G,Charity Events,Sina
Weibo_P_1279,12/16/2014,1716,陈兴林 ,选择大于努力，选择不对，努力白费。不管明天怎么糟，已经过了今天。中宏保险寿险顾问。 ,Reader,http://t.qq.com/p/t/458519087620774,Neutral,G,Ads/Marketing,Tencent
Weibo_P_1280,12/16/2014,1854,小微,加拿大宏利金融，中宏保险晓不晓得湖北分公司，上班还可以啊！…算了，多一分工作多一分收获！…若是有缘的话，非诚勿扰！对吧？…一句谎言得一百句，都无法说清白…你看成本高不高？戒定生慧？不许打妄语！打妄语的人，业帐是不是太大，成本不高那是鬼变的？…投融资难导基本成本都不懂？3%买什么呢？ ,Reader,http://t.qq.com/p/t/450526109354885,Neutral,G,Corporate Brands,Tencent
Weibo_P_1281,12/16/2014,1916,金钢lin,宏利金融在华投资----中宏保险 http://t.cn/SVY4q2（分享自 @优酷） ,Reader,http://weibo.com/2091988333/BB7ThiIG2?type=comment#_rnd1418733411766,Neutral,G,Corporate Brands,Sina
Weibo_P_1282,12/16/2014,1917,金钢lin,中宏保险 |中宏保险（分享自 @优酷） ,Reader,http://weibo.com/2091988333/BB7TDbn3h?type=comment#_rnd1418733401387,Neutral,G,Corporate Brands,Sina
Weibo_P_1283,12/17/2014,1642,小胖子吃成个大胖子想减肥 ,"电话营销还带短信吵架的

小胖子吃成个大胖子想减肥  发布于2014年12月17日 16:42  .


现在卖保险的还真够搞笑的，说了不要了，还电话打个没完，不接电话吧，还非得发个短信，而且还是吵架口气。中宏保险，提醒大家！

你好！我不知道什么样的公司在你心里是大公司，我只想告诉你，你怎么买保险和我一点关系都没有，但和你自己的利益却息息相关，！我们这一家公司中外合资，128年的经营史，不要认为自己没有听说过就是不好的，我没有一定让你买，多了解一点对你没坏处吧！如果想买到真正适合你们的保险，你还真应该好好了解一下我们公司，免得以后又说保险骗人
",Reader,http://weibo.com/1765186214/BBgj7AM52?from=page_1005051765186214_profile&wvr=6&mod=weibotime&type=comment,Negative,G,Customer Service,Sina
Weibo_P_1284,12/17/2014,1651,小胖子吃成个大胖子想减肥 ,我怀疑现在各个保险公司是不是用的同一批业务员在同一个办公室 变着公司名头给从医院之类的地方买来的信息上的人打电话 一下午差不多时间接连接到三个保险公司的电话 实在很奇怪 当然只有那个中宏保险的业务员还短信吵架 ,Reader,http://weibo.com/1765186214/BBgmLm3s7?from=page_1005051765186214_profile&wvr=6&mod=weibotime&type=comment,Negative,G,Customer Service,Sina
Weibo_P_1285,12/18/2014,1233,随手公益福建,#衣暖童心#@随手公益基金 与@中宏保险 此次联合运往云南马关的第一批物资发放完毕。前方的志愿者们为我们发回了活动的照片，在此小随挑出了九张。看到小学生们、村里的老人绽放的笑容，我觉得我们的辛苦都值了。@戴普军 @罗源石头 @于建嵘 @邵青锋S @雁南飞林斌 【WE公益.衣暖童心】 ,Reader,http://weibo.com/2175319180/BBo6wr2LD#!/2175319180/BBo6wr2LD?type=comment#_rnd1418880609056,Neutral,G,Charity Events,Sina
Weibo_P_1286,12/19/2014,624,绿莺 ,昨天在重庆分公司开2015年规划会及开门红启动会，聆听成都分公司一位刚研究生毕业就加入中宏保险的85后年轻人的分享，让我再次感到专业、真诚和以平和心做保险的重要性，我一直秉承这样的理念从事寿险行业，让我受益匪浅。今后我会更扎实专业知识，广吸更多综合知识，站在客户... http://url.cn/cmjf5u,Reader,http://t.qq.com/p/t/456522024321254,Neutral,G,Sponsored Events,Tencent
