Case_ID,PUBLISH DATE,PUBLISH TIME,AUTHOR,COMMENT,SOURCE,TYPE,SENTIMENT,COMMENT TYPE,AREAS AFFECTED
Weibo_M_580,08/01/2014,2114,白暮溪木 ,"转发微博


◆◆


 @中宏保险

世上找不出两个完全相同的人。生得再平凡，也是限量版。别瞧不起自己。不论是否创造过巨额价值，爱你的人眼里，你都是奢侈品。要对得起自己。不论周围人如何的眼含轻蔑，都不该妨碍你冷艳高傲的活着。你很贵，要活得珍贵。晚安！ ",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_581,08/01/2014,2115,白暮溪木 ,"转发微博 


◆◆


 @中宏保险

理财专家指出，进行教育金理财时，要坚持四原则（上）。原则一，确定性，教育金是固定时间里的固定支出，保证确定的资金来源是关键。原则二，安全性，任何不可预料的风险都可能让储备教育金的目标无法达成，保证教育金安全性是关键。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_582,08/01/2014,2115-1,白暮溪木 ,"转发微博 


◆◆


 @中宏保险

理财专家指出，进行教育金理财时，要坚持四原则（下）。原则三，稳健性，教育金是一笔可预期的必然开支，保证教育金收益稳健是关键。原则四，早准备，时间是魔力，准备同样数额的教育金，越早准备越轻松。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_583,08/01/2014,2318,保险优选 ,"转发微博



◆

◆


 @中宏保险 

理财专家指出，进行教育金理财时，要坚持四原则（下）。原则三，稳健性，教育金是一笔可预期的必然开支，保证教育金收益稳健是关键。原则四，早准备，时间是魔力，准备同样数额的教育金，越早准备越轻松。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_584,08/02/2014,135,平君舜凯 ,"转发微博



◆

◆


 @中宏保险 

理财专家指出，进行教育金理财时，要坚持四原则（下）。原则三，稳健性，教育金是一笔可预期的必然开支，保证教育金收益稳健是关键。原则四，早准备，时间是魔力，准备同样数额的教育金，越早准备越轻松。 ",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_585,08/02/2014,914,广达洋伞,"转发微博
◆
◆
@中宏保险
人生路上，如果懂得体谅，懂得理解，懂得宽容，日子就会很温馨。人生中总有一些不告而别,无论是友情，还是爱情。就这样，从此再也没有交集，再也没有联系。只是偶尔还是会想起,也会有想见面的冲动，可是心里却深深地明白：我们都不是当初的我们，也有了各自的新生活。或许，怀念也是一种美好。早安！",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_586,08/02/2014,918,何丽佐_Sapience,"转发微博
◆
◆
@中宏保险
理财专家指出，进行教育金理财时，要坚持四原则（下）。原则三，稳健性，教育金是一笔可预期的必然开支，保证教育金收益稳健是关键。原则四，早准备，时间是魔力，准备同样数额的教育金，越早准备越轻松。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_587,08/02/2014,1450,需要爱的Llina ,"//@保险优选:转发微博


◆◆


 @中宏保险

理财专家指出，进行教育金理财时，要坚持四原则（下）。原则三，稳健性，教育金是一笔可预期的必然开支，保证教育金收益稳健是关键。原则四，早准备，时间是魔力，准备同样数额的教育金，越早准备越轻松。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_588,08/03/2014,134,带火星的_小小小小小火柴," 转发微博
◆◆
@中宏保险
林语堂：读书的意义是使人较虚心，较通达，不固陋，不偏执。读书不仅能够让我们掌握一定的专业技能，更重要的是，能从其中看到解决各种各样的人生问题的方向。人终其一生，无非就是在不断探知自己的人生到底应当有什么样的意义而已。晚安！
",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_589,08/04/2014,1324,奥比斯中国,您好，我是国际奥比斯上海代表处的Anita，奥比斯是一个非营利性、非政府的，致力于全球范围内防盲救盲事业的国际公益组织，希望能有机会与贵公司洽谈公益合作事项。可是我联系过您上海公司，他们无法为我转接电话，烦请您看到后能回电与我。电话：021-52541250*103，期待您的回复！,Reader,Private Message,Neutral,G,Charity Events
Weibo_M_590,08/04/2014,1719,ZyeZhang,"
转发微博
 

◆◆


@中宏保险

#中宏保险白求恩支教行志愿者手记#我和同事一起为白求恩希望小学学生上音乐课，课堂纪律很好，学生积极性也很高，主动举手到讲台前大声唱出标准唱法，我们以集体大合唱结束。学生们才两天时间就跟老师熟得像一家人了。他们私下里问老师你们什么时候再来？我们不让学生失望，说只要有机会我们就会再来。",Reader, @My Microblog,Neutral,G,Volunteering Activity
Weibo_M_591,08/05/2014,2419,嫒婷幺,"不错
◆
◆
@中宏保险
人寿保险可以承担三大家庭责任：1、赡养父母，父母辛苦一生，尤其在晚年时，需要子女提供物质和精神双方面的孝敬。2、恩爱夫妻，必须保证在事遇万一时为另一半提供经济支撑，而不是让其独自艰辛地扛起家庭重担。3、抚育子女，在子女未成年时，他们需要绝对的收入来源保证生活和学习。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_592,08/05/2014,2432,带火星的_小小小小小火柴,"转发微博
◆
◆
@中宏保险
人寿保险可以承担三大家庭责任：1、赡养父母，父母辛苦一生，尤其在晚年时，需要子女提供物质和精神双方面的孝敬。2、恩爱夫妻，必须保证在事遇万一时为另一半提供经济支撑，而不是让其独自艰辛地扛起家庭重担。3、抚育子女，在子女未成年时，他们需要绝对的收入来源保证生活和学习。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_593,08/05/2014,1057,其实是实事求是是实事求是,中忠网址能不能让客户查询到历史所有的缴费记录信息，现在只能查到最近2年的。谢谢。请回复,Reader,Private Message,Neutral,G,Website Issues
Weibo_M_594,08/05/2014,1728,保险优选,"
转发微博 


◆◆


@中宏保险

人寿保险只卖两个2个商品（上）：时间、金钱。如果没有时间，保险就支付大量的金钱。所谓“没有时间”是指，一个人再不能为他的家人赚取生活的费用、医疗费用、受教育的费用等。人寿保险就如同支付了相当于今后若干年工作的收入。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_595,08/05/2014,1920,天天-丹 ,"转发微博


◆◆


 @中宏保险 

人寿保险只卖两个2个商品（上）：时间、金钱。如果没有时间，保险就支付大量的金钱。所谓“没有时间”是指，一个人再不能为他的家人赚取生活的费用、医疗费用、受教育的费用等。人寿保险就如同支付了相当于今后若干年工作的收入。 ",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_596,08/05/2014,1926,WayneDuan2012 ,"转发微博


◆◆


 @中宏保险 

大病来袭的预警（上）：1、视力减退。眼睛经常发烧，眼角干涩，看不清东西，可能是肝脏功能衰弱的先兆。2、眼脸下垂。眼皮越来越厚重，忽然有些下垂，应警觉是重症肌无力的先兆。3、看灯光出现彩圈。预示着可能患上了闭角型青光眼。4、唇舌麻木。饮量减少，身体日渐消瘦，这是胰脏功能在衰退的信号。 ",Reader, @My Microblog,Neutral,G,Health Information
Weibo_M_597,08/05/2014,1926-1,吴氏矛盾 ,"转发微博


◆◆


 @中宏保险 

大病来袭的预警（上）：1、视力减退。眼睛经常发烧，眼角干涩，看不清东西，可能是肝脏功能衰弱的先兆。2、眼脸下垂。眼皮越来越厚重，忽然有些下垂，应警觉是重症肌无力的先兆。3、看灯光出现彩圈。预示着可能患上了闭角型青光眼。4、唇舌麻木。饮量减少，身体日渐消瘦，这是胰脏功能在衰退的信号。 ",Reader, @My Microblog,Neutral,G,Health Information
Weibo_M_598,08/05/2014,2202,需要爱的Llina ,"保险优选:转发微博

 @中宏保险 

人寿保险只卖两个2个商品（上）：时间、金钱。如果没有时间，保险就支付大量的金钱。所谓“没有时间”是指，一个人再不能为他的家人赚取生活的费用、医疗费用、受教育的费用等。人寿保险就如同支付了相当于今后若干年工作的收入。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_599,08/05/2014,2220,虞之渔 ,"转发微薄@中宏保险 

龙应台：现在绊倒了，你的修行开始。在你与世隔绝的修行室外，有很多人希望捎给你一句轻柔的话，一个温暖的眼神，一个结实的拥抱，可是修行的路总是孤独的，因为智慧必然来自孤独。晚安！",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_600,08/05/2014,2228,漪-julia ," 转发微博@中宏保险 

人，有了物质才能生存；人，有了理想才谈得上生活。 脚步不能达到的地方，眼光可以到达；眼光不能到达的地方，精神可以飞到。早安！ ",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_601,08/05/2014,2229,漪-julia ,"转发微博@中宏保险 

#中宏保险白求恩支教行志愿者手记#我和同事一起为白求恩希望小学学生上音乐课，课堂纪律很好，学生积极性也很高，主动举手到讲台前大声唱出标准唱法，我们以集体大合唱结束。学生们才两天时间就跟老师熟得像一家人了。他们私下里问老师你们什么时候再来？我们不让学生失望，说只要有机会我们就会再来。 ",Reader, @My Microblog,Neutral,G,Volunteering Activity
Weibo_M_602,08/05/2014,2229-1,漪-julia ,"转发微博 @中宏保险 

人寿保险可以承担三大家庭责任：1、赡养父母，父母辛苦一生，尤其在晚年时，需要子女提供物质和精神双方面的孝敬。2、恩爱夫妻，必须保证在事遇万一时为另一半提供经济支撑，而不是让其独自艰辛地扛起家庭重担。3、抚育子女，在子女未成年时，他们需要绝对的收入来源保证生活和学习。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_603,08/05/2014,2234,漪-julia ,转发微博 @中宏保险 根据某知名媒体进行的网络问卷调查显示，在参与调查的网友中，15.85%的人表示孩子的假期补课费用超过4000元；大多数网友在孩子补课上的投入基本在月工资的15%左右；13.91%的孩子要补4门课以上。继重疾保障之后，子女教育金费用，成为中国中产家庭第二财务需求。 ,Reader, @My Microblog,Neutral,G,Survey/Questions
Weibo_M_604,08/05/2014,2235,漪-julia ,转发微博 @中宏保险 人生必须透过黑暗，才能看到光明。我们总是觉得痛苦大于快乐；忧伤大于欢喜；悲哀大于幸福。原来是因为我们总是把不属于痛苦的东西当作痛苦；把不属于忧伤的东西当作忧伤；而把原本该属于快乐、欢喜、幸福的东西看得很平淡，没有把他们当作真正的快乐、欢喜和幸福。晚安！ ,Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_605,08/05/2014,2235-1,漪-julia ,转发微博 @中宏保险 一个人，之所以不快乐，是因为不知足，之所以不知足，不是拥有的太少，而是想要的太多。虽然虚荣心会给你带来满足感，然而也会把你带入痛苦的深渊。其实，快乐之路只有一条：知足者常乐，深藏功与名。早安！,Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_606,08/06/2014,546,用户5228170956,优秀网页设 ----加微博粉:709前04后位475,Reader,Received Comment,Irrelevant,G,Irrelevant Ads
